UF;Rodovia;Sentido;Alta;Média;Baixa;Latitude;Longitude
BA;BR-101;Decrescente;;;;-12.6022713;-39.0520928
BA;BR-101;Decrescente;;;;-12.5983114;-39.0440452
BA;BR-101;Decrescente;;;;-12.596698;-39.0353222
BA;BR-101;Decrescente;;;;-12.5982202;-39.0264331
BA;BR-101;Decrescente;;;;-12.6019355;-39.0186753
BA;BR-101;Decrescente;;;;-12.6022925;-39.010007
BA;BR-101;Decrescente;;;;-12.6005452;-39.0009564
BA;BR-101;Decrescente;;;;-12.5955995;-38.9934367
BA;BR-101;Decrescente;;;X;-12.5898207;-38.9857168
BA;BR-101;Decrescente;;;;-12.5825213;-38.9830096
BA;BR-101;Decrescente;;;;-12.5740937;-38.9802999
BA;BR-101;Decrescente;;;;-12.5673141;-38.9744028
BA;BR-101;Decrescente;;;;-12.5590092;-38.9773152
BA;BR-101;Decrescente;;;;-12.5502276;-38.9792557
BA;BR-101;Decrescente;;;;-12.541694;-38.9797157
BA;BR-101;Decrescente;;;;-12.5332833;-38.9763861
BA;BR-101;Decrescente;;;;-12.5249;-38.9730315
BA;BR-101;Decrescente;;;;-12.5165193;-38.9696507
BA;BR-101;Decrescente;;;;-12.5085441;-38.9655032
BA;BR-101;Decrescente;;;X;-12.5011589;-38.9602148
BA;BR-101;Decrescente;;;X;-12.4937823;-38.9549491
BA;BR-101;Decrescente;;;;-12.4864044;-38.9496624
BA;BR-101;Decrescente;;;X;-12.4790253;-38.9443888
BA;BR-101;Decrescente;;;;-12.471651;-38.9391007
BA;BR-101;Decrescente;;;;-12.4640582;-38.9341236
BA;BR-101;Decrescente;;;;-12.4564084;-38.9292491
BA;BR-101;Decrescente;;;;-12.4487557;-38.9243995
BA;BR-101;Decrescente;;;;-12.4411038;-38.9195295
BA;BR-101;Decrescente;;;;-12.4334491;-38.9146669
BA;BR-101;Decrescente;;;;-12.4258125;-38.9098189
BA;BR-101;Decrescente;;;;-12.4181703;-38.9049763
BA;BR-101;Decrescente;;;;-12.4105399;-38.9001387
BA;BR-101;Decrescente;;;X;-12.4029042;-38.8953072
BA;BR-101;Decrescente;;;;-12.3952581;-38.8904553
BA;BR-101;Decrescente;;;;-12.3876218;-38.8856148
BA;BR-101;Decrescente;;X;;-12.3799864;-38.8807973
BA;BR-101;Decrescente;;X;;-12.3723388;-38.8759703
BA;BR-101;Decrescente;;X;;-12.366834;-38.8689254
BA;BR-101;Decrescente;;;;-12.3597537;-38.8632951
BA;BR-101;Decrescente;;;;-12.3540225;-38.8532823
BA;BR-101;Decrescente;;;;-12.3559194;-38.8480318
BA;BR-101;Decrescente;;;;-12.3590431;-38.8394705
BA;BR-101;Decrescente;;X;;-12.3621738;-38.8308954
BA;BR-101;Decrescente;;;X;-12.3583228;-38.8235618
BA;BR-101;Decrescente;;;;-12.3562498;-38.8148579
BA;BR-101;Decrescente;X;;;-12.3543786;-38.8060783
BA;BR-101;Decrescente;X;;;-12.3543711;-38.7971334
BA;BR-101;Decrescente;X;;;-12.355099;-38.7881394
BA;BR-101;Decrescente;X;;;-12.354705;-38.7790951
BA;BR-101;Decrescente;X;;;-12.3490521;-38.7719086
BA;BR-101;Decrescente;X;;;-12.3433426;-38.7647868
BA;BR-101;Decrescente;X;;;-12.3376473;-38.7576583
BA;BR-101;Decrescente;X;;;-12.3319447;-38.750539
BA;BR-101;Decrescente;X;;;-12.3260382;-38.7435876
BA;BR-101;Decrescente;X;;;-12.3190083;-38.738012
BA;BR-101;Decrescente;;X;;-12.314337;-38.7305791
BA;BR-101;Decrescente;X;;;-12.3110554;-38.7220496
BA;BR-101;Decrescente;X;;;-12.3029113;-38.7182616
BA;BR-101;Decrescente;;;;-12.2944458;-38.7151126
BA;BR-101;Decrescente;;;;-12.2848455;-38.7021322
BA;BR-101;Decrescente;;;X;-12.2840857;-38.7006949
BA;BR-101;Decrescente;;;;-12.2797903;-38.6926029
BA;BR-101;Decrescente;;;;-12.2754912;-38.6844928
BA;BR-101;Decrescente;;;;-12.270801;-38.676665
BA;BR-101;Decrescente;;;;-12.2677585;-38.6684788
BA;BR-101;Decrescente;;;;-12.2639753;-38.6601533
BA;BR-101;Decrescente;;;;-12.2601626;-38.6518006
BA;BR-101;Decrescente;;;;-12.2554106;-38.6444463
BA;BR-101;Decrescente;;;;-12.2478637;-38.6397304
BA;BR-101;Decrescente;;;;-12.2436335;-38.6316278
BA;BR-101;Decrescente;;;;-12.2371997;-38.6260299
BA;BR-101;Decrescente;;;;-12.2270856;-38.6213515
BA;BR-101;Decrescente;;;X;-12.2206376;-38.6195449
BA;BR-101;Decrescente;;;;-12.2119807;-38.6171258
BA;BR-101;Decrescente;;;;-12.2042164;-38.6130835
BA;BR-101;Decrescente;X;;;-12.2013592;-38.6052591
BA;BR-101;Decrescente;;;;-12.1972204;-38.5981673
BA;BR-101;Decrescente;;X;;-12.1948181;-38.5896162
BA;BR-101;Decrescente;;;X;-12.1872007;-38.5849235
BA;BR-101;Decrescente;;;X;-12.1802125;-38.5792224
BA;BR-101;Decrescente;;;;-12.1734969;-38.5731611
BA;BR-101;Decrescente;;;;-12.1654058;-38.5692315
BA;BR-101;Decrescente;;X;;-12.1600916;-38.562224
BA;BR-101;Decrescente;;;X;-12.1589385;-38.5531486
BA;BR-101;Decrescente;X;;;-12.1588785;-38.5439793
BA;BR-101;Decrescente;;X;;-12.1584505;-38.5348108
BA;BR-101;Decrescente;;;X;-12.1564296;-38.5261145
BA;BR-101;Decrescente;;;;-12.1524702;-38.5181367
BA;BR-101;Decrescente;;;;-12.1549366;-38.5094693
BA;BR-101;Decrescente;;;;-12.1578472;-38.5007937
BA;BR-101;Decrescente;;;;-12.1607614;-38.4921077
BA;BR-101;Decrescente;;;;-12.1632197;-38.4832708
BA;BR-101;Decrescente;;;;-12.1656713;-38.4744842
BA;BR-101;Decrescente;;;;-12.1675415;-38.4656312
BA;BR-101;Decrescente;;;;-12.1682693;-38.4565765
BA;BR-101;Decrescente;;;;-12.1690064;-38.4475312
BA;BR-101;Decrescente;;;;-12.1697374;-38.4384857
BA;BR-101;Decrescente;;X;;-12.1703344;-38.4294285
BA;BR-101;Decrescente;X;;;-12.1613951;-38.4140613
BA;BR-101;Decrescente;X;;;-12.1563268;-38.4068295
BA;BR-101;Decrescente;X;;;-12.1512436;-38.3995942
BA;BR-101;Decrescente;;;X;-12.145503;-38.3926849
BA;BR-101;Decrescente;;;X;-12.1362285;-38.3921827
BA;BR-101;Decrescente;;;;-12.1268674;-38.3924036
BA;BR-101;Decrescente;;;;-12.1177141;-38.3933727
BA;BR-101;Decrescente;;;;-12.1115043;-38.3864021
BA;BR-101;Decrescente;;;;-12.1058137;-38.3788087
BA;BR-101;Decrescente;;;;-12.1001581;-38.3712385
BA;BR-101;Decrescente;;;;-12.0944727;-38.3636316
BA;BR-101;Decrescente;;;;-12.08871;-38.3561087
BA;BR-101;Decrescente;;;;-12.0822204;-38.3492361
BA;BR-101;Decrescente;;;;-12.0767185;-38.3418229
BA;BR-101;Decrescente;;;;-12.0734855;-38.3331977
BA;BR-101;Decrescente;;;;-12.0702568;-38.3245641
BA;BR-101;Decrescente;;X;;-12.0658805;-38.3166995
BA;BR-101;Decrescente;;;X;-12.0579791;-38.3121958
BA;BR-101;Decrescente;;;;-12.0500849;-38.3077157
BA;BR-101;Decrescente;;;;-12.0423434;-38.302991
BA;BR-101;Decrescente;;;;-12.0358681;-38.2959614
BA;BR-101;Decrescente;;;X;-12.0299751;-38.2895566
BA;BR-101;Decrescente;;;;-12.0237866;-38.2828268
BA;BR-101;Decrescente;;;;-12.0178663;-38.2758399
BA;BR-101;Decrescente;;;X;-12.0119899;-38.2688093
BA;BR-101;Decrescente;;;;-12.0061185;-38.261797
BA;BR-101;Decrescente;;;;-12.0002438;-38.2547777
BA;BR-101;Decrescente;;;;-11.9943833;-38.2477431
BA;BR-101;Decrescente;;;;-11.9911478;-38.2396285
BA;BR-101;Decrescente;;;;-11.9917426;-38.2305837
BA;BR-101;Decrescente;;;;-11.9879403;-38.2223991
BA;BR-101;Decrescente;;X;;-11.9685097;-38.1032339
BA;BR-101;Decrescente;;;;-11.9682456;-38.0996765
BA;BR-101;Decrescente;;;;-11.9578288;-38.0903664
BA;BR-101;Decrescente;;;;-11.9574808;-38.0875332
BA;BR-101;Decrescente;;;;-11.9530698;-38.0795968
BA;BR-101;Decrescente;;;;-11.9484464;-38.0722612
BA;BR-101;Decrescente;;;;-11.944939;-38.0638145
BA;BR-101;Decrescente;;;;-11.9394529;-38.0568062
BA;BR-101;Decrescente;;;;-11.9320775;-38.0515284
BA;BR-101;Decrescente;;;;-11.9234226;-38.0491211
BA;BR-101;Decrescente;;;;-11.9147726;-38.0466636
BA;BR-101;Decrescente;;;;-11.9073094;-38.0421218
BA;BR-101;Decrescente;;;;-11.8997614;-38.0378957
BA;BR-101;Decrescente;;;X;-11.8912374;-38.0365421
BA;BR-101;Decrescente;;;;-11.8870427;-38.0284581
BA;BR-101;Decrescente;;;;-11.8852289;-38.019488
BA;BR-101;Decrescente;;;;-11.8820324;-38.0108917
BA;BR-101;Decrescente;;;;-11.877122;-38.003243
BA;BR-101;Decrescente;;;;-11.8742222;-37.9945449
BA;BR-101;Decrescente;;;;-11.8670247;-37.991188
BA;BR-101;Decrescente;;;;-11.8580443;-37.9919348
BA;BR-101;Decrescente;;;X;-11.8490833;-37.9926672
BA;BR-101;Decrescente;;;;-11.8404628;-37.990736
BA;BR-101;Decrescente;;;;-11.8317167;-37.9913738
BA;BR-101;Decrescente;;;;-11.8253448;-37.9856197
BA;BR-101;Decrescente;;;;-11.819777;-37.9784591
BA;BR-101;Decrescente;;;;-11.8168433;-37.9699146
BA;BR-101;Decrescente;;;X;-11.8120838;-37.9620998
BA;BR-101;Decrescente;;;;-11.8042309;-37.958102
BA;BR-101;Decrescente;;;;-11.7956683;-37.9552778
BA;BR-101;Decrescente;;;;-11.7877868;-37.950865
BA;BR-101;Decrescente;;;;-11.7798925;-37.9464127
BA;BR-101;Decrescente;;;;-11.7711031;-37.9446117
BA;BR-101;Decrescente;;;;-11.7622354;-37.9431421
BA;BR-101;Decrescente;;;;-11.7533671;-37.9416799
BA;BR-101;Decrescente;;;;-11.7445417;-37.940078
BA;BR-101;Decrescente;;;;-11.7370601;-37.9351622
BA;BR-101;Decrescente;;;;-11.7287039;-37.9318
BA;BR-101;Decrescente;;;;-11.7210373;-37.9270996
BA;BR-101;Decrescente;;;;-11.7136106;-37.9219352
BA;BR-101;Decrescente;;;;-11.7076449;-37.9151824
BA;BR-101;Decrescente;;;;-11.7023498;-37.9077733
BA;BR-101;Decrescente;;;;-11.6948021;-37.9029016
BA;BR-101;Decrescente;;;;-11.6470965;-37.891927
BA;BR-101;Decrescente;;;;-11.6423333;-37.8905834
BA;BR-101;Decrescente;;;;-11.6336634;-37.8881605
BA;BR-101;Decrescente;;;;-11.6250016;-37.8857348
BA;BR-101;Decrescente;;;;-11.6163196;-37.8833408
BA;BR-101;Decrescente;;;;-11.6076419;-37.881
BA;BR-101;Decrescente;;;;-11.598957;-37.8786492
BA;BR-101;Decrescente;;;;-11.5902633;-37.8763014
BA;BR-101;Decrescente;;;;-11.5815668;-37.8739465
BA;BR-101;Decrescente;;;;-11.5728769;-37.8715984
BA;BR-101;Decrescente;;;;-11.5641868;-37.8692393
BA;BR-101;Decrescente;;;;-11.5554956;-37.866914
BA;BR-101;Decrescente;;;;-11.5467795;-37.8646272
BA;BR-101;Decrescente;;;;-11.539764;-37.8596774
BA;BR-101;Decrescente;;;X;-11.5386351;-37.8504872
BA;BR-101;Decrescente;;;;-11.5377343;-37.8412112
BA;BR-101;Decrescente;;;;-11.5368472;-37.8319243
BA;BR-101;Decrescente;;;;-11.5328886;-37.82404
BA;BR-101;Decrescente;;;;-11.5269565;-37.817314
BA;BR-101;Decrescente;;;;-11.5238829;-37.8085265
BA;BR-110;Crescente;;;;-10.815167;-38.5298499
BA;BR-110;Crescente;;;X;-10.8230779;-38.5314164
BA;BR-110;Crescente;;;X;-10.832026;-38.5320962
BA;BR-110;Crescente;;;;-10.8409709;-38.5314426
BA;BR-110;Crescente;;;;-10.8498736;-38.5301815
BA;BR-110;Crescente;;;;-10.8587583;-38.5288917
BA;BR-110;Crescente;;;;-10.8676443;-38.5276106
BA;BR-110;Crescente;;;X;-10.8765406;-38.5263374
BA;BR-110;Crescente;;;X;-10.8854358;-38.5250671
BA;BR-110;Crescente;;;;-10.8943397;-38.5238026
BA;BR-110;Crescente;;;;-10.9032309;-38.5225361
BA;BR-110;Crescente;;;;-10.9121286;-38.5212806
BA;BR-110;Crescente;;;;-10.9210218;-38.5200368
BA;BR-110;Crescente;;;;-10.929911;-38.5187916
BA;BR-110;Crescente;;;X;-10.9388197;-38.5194627
BA;BR-110;Crescente;X;;;-10.9476956;-38.5208775
BA;BR-110;Crescente;;;;-10.9566397;-38.5215306
BA;BR-110;Crescente;;;X;-10.9654811;-38.520145
BA;BR-110;Crescente;;;X;-10.9738132;-38.5167714
BA;BR-110;Crescente;;;X;-10.9820243;-38.513233
BA;BR-110;Crescente;;;;-10.990948;-38.5140945
BA;BR-110;Crescente;;;X;-10.9998625;-38.5150701
BA;BR-110;Crescente;;;;-11.0088255;-38.5150377
BA;BR-110;Crescente;;;X;-11.0178;-38.5148315
BA;BR-110;Crescente;;;X;-11.0267824;-38.5146137
BA;BR-110;Crescente;;;X;-11.0357485;-38.5144011
BA;BR-110;Crescente;X;;;-11.0447253;-38.514186
BA;BR-110;Crescente;;;;-11.0536688;-38.5135757
BA;BR-110;Crescente;;;;-11.0625466;-38.5121621
BA;BR-110;Crescente;;;;-11.0714154;-38.5107561
BA;BR-110;Crescente;X;;;-11.082932;-38.508935
BA;BR-110;Crescente;X;;;-11.0891727;-38.507982
BA;BR-110;Crescente;;;;-11.0969112;-38.5120014
BA;BR-110;Crescente;;;;-11.1039562;-38.5176752
BA;BR-110;Crescente;;;;-11.112635;-38.5198436
BA;BR-110;Crescente;;;;-11.1215598;-38.5186454
BA;BR-110;Crescente;;;;-11.1302781;-38.516393
BA;BR-110;Crescente;;;;-11.1388821;-38.5136292
BA;BR-110;Crescente;;;;-11.1474814;-38.5108771
BA;BR-110;Crescente;;;;-11.1560725;-38.5081206
BA;BR-110;Crescente;;;X;-11.1646689;-38.5053626
BA;BR-110;Crescente;;;;-11.1732547;-38.5026151
BA;BR-110;Crescente;;;;-11.1818613;-38.4998489
BA;BR-110;Crescente;;;;-11.1904476;-38.4970974
BA;BR-110;Crescente;;;;-11.1990536;-38.4943376
BA;BR-110;Crescente;;;X;-11.2076355;-38.4915751
BA;BR-110;Crescente;;;X;-11.2162273;-38.4888096
BA;BR-110;Crescente;;;X;-11.2248041;-38.4860273
BA;BR-110;Crescente;;;;-11.2333878;-38.4832008
BA;BR-110;Crescente;;;;-11.2428215;-38.4764682
BA;BR-110;Crescente;;;;-11.2471388;-38.4717449
BA;BR-110;Crescente;;;;-11.2532721;-38.4649818
BA;BR-110;Crescente;;;;-11.2594253;-38.4582423
BA;BR-110;Crescente;;;;-11.2655733;-38.4515004
BA;BR-110;Crescente;;;;-11.2716903;-38.444733
BA;BR-110;Crescente;;;;-11.277825;-38.4379637
BA;BR-110;Crescente;;;;-11.2839369;-38.4312081
BA;BR-110;Crescente;;;;-11.2900773;-38.424446
BA;BR-110;Crescente;;;X;-11.2962237;-38.4177054
BA;BR-110;Crescente;;;;-11.3021062;-38.4107151
BA;BR-110;Crescente;;;;-11.305486;-38.4023648
BA;BR-110;Crescente;;;;-11.3091488;-38.3940308
BA;BR-110;Crescente;;;;-11.3136486;-38.3860351
BA;BR-110;Crescente;;;;-11.3181248;-38.3780356
BA;BR-110;Crescente;;;;-11.3226274;-38.3700464
BA;BR-110;Crescente;;X;;-11.3286859;-38.3632816
BA;BR-110;Crescente;X;;;-11.3350373;-38.3567254
BA;BR-110;Crescente;;;;-11.3413968;-38.3501855
BA;BR-110;Crescente;;;X;-11.3477675;-38.3436745
BA;BR-110;Crescente;;;;-11.3579456;-38.3332254
BA;BR-110;Crescente;;;X;-11.3605176;-38.3305976
BA;BR-110;Crescente;;;;-11.3669259;-38.3240253
BA;BR-110;Crescente;;;;-11.3733396;-38.3174521
BA;BR-110;Crescente;;;;-11.3797682;-38.3109029
BA;BR-110;Crescente;;;;-11.3862008;-38.3043662
BA;BR-110;Crescente;;;;-11.3945856;-38.3009388
BA;BR-110;Crescente;;;;-11.4031677;-38.2978594
BA;BR-110;Crescente;;;;-11.4168672;-38.2929345
BA;BR-110;Crescente;;;;-11.420275;-38.2917001
BA;BR-110;Crescente;;;;-11.4288001;-38.2887273
BA;BR-110;Crescente;;;;-11.437679;-38.2900283
BA;BR-110;Crescente;;;;-11.4465059;-38.2919401
BA;BR-110;Crescente;;;;-11.4553182;-38.2939117
BA;BR-110;Crescente;;;;-11.4641517;-38.2958508
BA;BR-110;Crescente;;;;-11.4729875;-38.2976673
BA;BR-110;Crescente;;;;-11.4820008;-38.2973014
BA;BR-110;Crescente;;;;-11.4909951;-38.296774
BA;BR-110;Crescente;;;;-11.4999268;-38.2972771
BA;BR-110;Crescente;;;;-11.5088114;-38.2979333
BA;BR-110;Crescente;;;;-11.5177681;-38.2968829
BA;BR-110;Crescente;;;;-11.526703;-38.295783
BA;BR-110;Crescente;;;;-11.5356532;-38.2946641
BA;BR-110;Crescente;;;;-11.5444582;-38.293388
BA;BR-110;Crescente;;;;-11.5534283;-38.2942658
BA;BR-110;Crescente;;;;-11.5624054;-38.2951304
BA;BR-110;Crescente;;;;-11.5713848;-38.2960454
BA;BR-110;Crescente;;;;-11.5803669;-38.2969422
BA;BR-110;Crescente;;;X;-11.5893363;-38.2978306
BA;BR-110;Crescente;;;X;-11.5983088;-38.2987203
BA;BR-110;Crescente;;;X;-11.6073007;-38.2996287
BA;BR-110;Crescente;;;X;-11.6162752;-38.3005649
BA;BR-110;Crescente;;;;-11.6252392;-38.3015299
BA;BR-110;Crescente;;;;-11.6341963;-38.3024872
BA;BR-110;Crescente;;;;-11.6431666;-38.3034255
BA;BR-110;Crescente;;;;-11.6521046;-38.3043374
BA;BR-110;Crescente;;;;-11.6610088;-38.3055843
BA;BR-110;Crescente;;;;-11.6692034;-38.3093874
BA;BR-110;Crescente;;;;-11.6830667;-38.3158716
BA;BR-110;Crescente;;;;-11.6853433;-38.3169305
BA;BR-110;Crescente;;;X;-11.6929431;-38.3204786
BA;BR-110;Crescente;;;;-11.7073742;-38.3272308
BA;BR-110;Crescente;;;;-11.7080614;-38.3275555
BA;BR-110;Crescente;;;;-11.7147806;-38.3307007
BA;BR-110;Crescente;;;;-11.7215283;-38.3338565
BA;BR-110;Crescente;;;;-11.7283675;-38.3366626
BA;BR-110;Crescente;;;;-11.7356021;-38.3351339
BA;BR-110;Crescente;;;;-11.7427932;-38.3333253
BA;BR-110;Crescente;;;;-11.7499815;-38.3315185
BA;BR-110;Crescente;;;X;-11.7567218;-38.3283756
BA;BR-110;Crescente;;;;-11.7628285;-38.3309111
BA;BR-110;Crescente;;;;-11.7689307;-38.3352018
BA;BR-110;Crescente;;;;-11.7787132;-38.3420217
BA;BR-110;Crescente;;;X;-11.7820344;-38.344344
BA;BR-110;Crescente;X;;;-11.7903297;-38.3499313
BA;BR-110;Crescente;;X;;-11.8002104;-38.3506996
BA;BR-110;Crescente;;X;;-11.8098825;-38.3533253
BA;BR-110;Crescente;X;;;-11.8192855;-38.3570086
BA;BR-110;Crescente;;;;-11.8280154;-38.3620529
BA;BR-110;Crescente;;;;-11.8375969;-38.364513
BA;BR-110;Crescente;;;;-11.8471985;-38.3675103
